DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,CLASS
25/04/2013,7770,7865,7749,7821.5,111625,1
26/04/2013,7820,7853.5,7774.5,7835,102631,1
29/04/2013,7841,7933,7828.5,7919.5,95288,1
30/04/2013,7920,7971.5,7896,7934.5,112766,1
02/05/2013,7907,8012.5,7897,7971.5,139706,1
03/05/2013,7982,8138,7961,8125,123601,1
06/05/2013,8133,8153,8105.5,8126.5,51903,-1
07/05/2013,8124,8210,8119.5,8189.5,83833,1
08/05/2013,8191.5,8263.5,8164.5,8258,92921,1
09/05/2013,8247,8280,8225,8251.5,72461,1
10/05/2013,8276,8360,8253,8301.5,126237,1
13/05/2013,8280.5,8296.5,8217.5,8287,91628,1
14/05/2013,8302,8354,8235,8351.5,96991,1
15/05/2013,8347,8376.5,8299,8363.5,107853,1
16/05/2013,8352,8404,8320,8346,92675,-1
17/05/2013,8354,8477.5,8327,8456.5,109727,1
20/05/2013,8447,8463,8400,8442,65622,-1
21/05/2013,8436,8487.5,8395.5,8465,91688,1
22/05/2013,8470.5,8561,8436.5,8459.5,120563,-1
23/05/2013,8385,8424.5,8281,8382,146742,-1
24/05/2013,8384,8401,8261,8334.5,122125,-1
27/05/2013,8342,8394,8331.5,8385,33716,1
28/05/2013,8402,8530,8395.5,8455,111487,1
29/05/2013,8442,8451,8317,8364,123984,-1
30/05/2013,8328.5,8423,8298.5,8396,105446,1
31/05/2013,8397,8406.5,8298,8306,125890,-1
03/06/2013,8315,8399,8215,8337,153810,1
04/06/2013,8347,8389,8240,8272,99109,-1
05/06/2013,8244,8296.5,8165,8169.5,132958,-1
06/06/2013,8186.5,8237,8052,8152,135543,-1
07/06/2013,8131.5,8284,8035,8265,158686,1
10/06/2013,8245,8358.5,8239,8285.5,109066,1
11/06/2013,8278,8282.5,8140.5,8170,139362,-1
12/06/2013,8199,8249.5,8100.5,8100.5,128507,-1
13/06/2013,8031,8170.5,7966.5,8163.5,160931,1
14/06/2013,8142,8188,8076.5,8085.5,114444,-1
17/06/2013,8139,8268,8137.5,8191,137061,1
18/06/2013,8203.5,8243.5,8174,8241.5,101830,1
19/06/2013,8240.5,8286.5,8131,8138.5,144352,-1
20/06/2013,8061.5,8076,7873,7893.5,169507,-1
21/06/2013,7937.5,7990,7777.5,7838,158403,-1
24/06/2013,7755,7831,7660,7726.5,163722,-1
25/06/2013,7716,7850.5,7714,7841,135791,1
26/06/2013,7821,7973,7805.5,7957,114320,1
27/06/2013,7957.5,8030,7922.5,7976,92171,1
28/06/2013,8003.5,8045,7907,7947,113210,-1
01/07/2013,7955.5,8028.5,7892.5,7957,115707,1
02/07/2013,7982.5,7997,7848,7888,111935,-1
03/07/2013,7866,7878,7731,7852,119427,-1
04/07/2013,7868.5,8022.5,7863.5,8005,84465,1
05/07/2013,8016,8038,7806,7860,134273,-1
08/07/2013,7869.5,8019,7846.5,7980.5,100523,1
09/07/2013,8025.5,8091.5,8006,8079.5,93965,1
10/07/2013,8058,8100,7991.5,8073.5,84700,1
11/07/2013,8198,8211.5,8131,8188,92363,-1
12/07/2013,8181.5,8245,8176.5,8227.5,80336,1
15/07/2013,8234,8274.5,8212.5,8242,124314,1
16/07/2013,8240,8262.5,8179,8199.5,72339,-1
17/07/2013,8211.5,8272,8138.5,8251.5,98159,1
18/07/2013,8238.5,8341,8217,8324.5,88830,1
19/07/2013,8294.5,8341.5,8285.5,8340,82447,1
22/07/2013,8362,8381,8311,8327,71673,-1
23/07/2013,8355,8369.5,8307,8323,69836,-1
24/07/2013,8316.5,8419,8316.5,8368,104236,1
25/07/2013,8373,8374.5,8266.5,8338.5,98904,-1
26/07/2013,8338,8365,8217.5,8284.5,88147,-1
29/07/2013,8266.5,8329,8243.5,8275,70823,1
30/07/2013,8291,8339.5,8246,8252.5,80408,-1
31/07/2013,8269.5,8306.5,8213.5,8272.5,99014,1
01/08/2013,8322,8464.5,8310.5,8442.5,93840,1
02/08/2013,8442.5,8446.5,8378.5,8421.5,67393,-1
05/08/2013,8428,8437,8368,8396,51717,-1
06/08/2013,8400.5,8442.5,8267,8279,84222,-1
07/08/2013,8248.5,8284,8231,8269.5,75814,1
08/08/2013,8284,8354,8251.5,8332.5,74823,1
09/08/2013,8339,8377,8285,8352,78599,1
12/08/2013,8356,8373.5,8237,8364,91322,1
13/08/2013,8388,8447,8382.5,8441,83491,1
14/08/2013,8447.5,8462,8401.5,8437,70718,-1
15/08/2013,8417.5,8424,8308,8358,95818,-1
16/08/2013,8353.5,8404,8330.5,8376,79468,1
19/08/2013,8380,8397,8325.5,8333.5,76360,-1
20/08/2013,8316.5,8322.5,8244.5,8304,102433,-1
21/08/2013,8300,8346,8260.5,8284,77862,-1
22/08/2013,8255,8433.5,8247.5,8423,94572,1
23/08/2013,8418,8441,8359,8423,73964,1
26/08/2013,8432,8450,8386.5,8405,40980,-1
27/08/2013,8388,8425.5,8190,8205,137643,-1
28/08/2013,8221,8239,8095,8150,115758,-1
29/08/2013,8150.5,8202,8131,8169.5,88684,1
30/08/2013,8214,8220,8086,8088,97585,-1
02/09/2013,8185,8269,8173,8235.5,64423,1
03/09/2013,8253.5,8277,8139.5,8182,105125,-1
04/09/2013,8194,8216.5,8094.5,8212.5,104095,1
05/09/2013,8218.5,8259,8164,8235,93756,1
06/09/2013,8209.5,8300,8172,8256,127910,1
09/09/2013,8287,8320,8245.5,8307.5,76989,1
10/09/2013,8325,8479,8324,8474.5,111570,1
11/09/2013,8470,8514,8445.5,8510,84214,1
12/09/2013,8506,8518,8467,8485.5,74116,-1
13/09/2013,8477,8521.5,8455.5,8517.5,73429,1
16/09/2013,8615,8629.5,8577,8608,105010,-1
17/09/2013,8604,8626,8586,8618,88003,1
18/09/2013,8626,8758.5,8594,8748.5,95901,1
19/09/2013,8746.5,8772.5,8666.5,8681,99411,-1
20/09/2013,8704,8721.5,8660,8660,83397,-1
23/09/2013,8683,8705,8609,8648,89090,-1
24/09/2013,8652,8692,8636,8665,73618,1
25/09/2013,8670,8688,8614,8657.5,99285,-1
26/09/2013,8684,8697.5,8629.5,8677.5,70806,-1
27/09/2013,8670,8696.5,8615.5,8674.5,84915,1
30/09/2013,8592,8626,8549.5,8616,103009,1
01/10/2013,8627.5,8707,8614,8707,98850,1
02/10/2013,8682.5,8686,8583.5,8653,101897,-1
03/10/2013,8638.5,8659.5,8565,8585,80192,-1
04/10/2013,8582,8649,8573,8643,71101,1
07/10/2013,8599,8609,8510.5,8583.5,92471,-1
08/10/2013,8591,8615,8522.5,8530,92519,-1
09/10/2013,8558,8594,8487,8535.5,97939,-1
10/10/2013,8570,8744,8550,8731,117433,1
11/10/2013,8729,8750,8698.5,8740.5,67169,1
14/10/2013,8690,8763,8678,8753,65940,1
15/10/2013,8753.5,8826,8746,8783.5,98349,1
16/10/2013,8801.5,8867,8784.5,8852,92410,1
17/10/2013,8831,8845,8766.5,8826,83140,-1
18/10/2013,8850,8869,8806.5,8855.5,78560,1
21/10/2013,8872,8887,8836,8866,68399,-1
22/10/2013,8867,8990,8849,8952,114283,1
23/10/2013,8916,8935,8898,8920,80849,1
24/10/2013,8961,9001,8952,8976,71632,1
25/10/2013,8951,9012,8936,8987,74662,1
28/10/2013,9023.5,9032,8952.5,8988,69033,-1
29/10/2013,8990,9042.5,8963.5,9034,71870,1
30/10/2013,9041,9075,8976.5,8998,94436,-1
31/10/2013,8977,9054.5,8975,9028.5,93788,1
01/11/2013,9036,9050,8993.5,9035,82785,-1
04/11/2013,9038,9059.5,9020,9059,57606,1
05/11/2013,9056,9057.5,8965,9008,92538,-1
06/11/2013,9045,9067.5,9023,9043,81193,-1
07/11/2013,9032,9197.5,9003,9022,167171,-1
08/11/2013,9030.5,9100,8990,9098,118600,1
11/11/2013,9087,9125.5,9066,9118,66394,1
12/11/2013,9119,9126.5,9060,9076,79865,-1
13/11/2013,9052.5,9111,8983,9109,113507,1
14/11/2013,9123,9157.5,9103.5,9149,94263,1
15/11/2013,9154,9192,9136,9178.5,79547,1
18/11/2013,9165,9257,9140,9203.5,100236,1
19/11/2013,9201.5,9220.5,9162.5,9182.5,86641,-1
20/11/2013,9172.5,9239,9145,9166,90763,-1
21/11/2013,9150,9219.5,9117.5,9217.5,86727,1
22/11/2013,9214,9231.5,9171,9224.5,75813,1
25/11/2013,9241,9327,9237,9293.5,82404,1
26/11/2013,9299,9319.5,9290,9309,68963,1
27/11/2013,9313.5,9368,9299,9354,73164,1
28/11/2013,9358,9404,9356.5,9390,44413,1
29/11/2013,9384.5,9428,9382,9413,47251,1
02/12/2013,9408.5,9429.5,9386,9386.5,73132,-1
03/12/2013,9385,9407,9204,9231.5,141846,-1
04/12/2013,9235,9264,9066,9140.5,136539,-1
05/12/2013,9120,9175.5,9076.5,9082,100363,-1
06/12/2013,9110.5,9216.5,9085.5,9203,99207,1
09/12/2013,9219,9229,9172.5,9183.5,68184,-1
10/12/2013,9192,9227,9091,9118,91675,-1
11/12/2013,9112.5,9155.5,9036,9043,89344,-1
12/12/2013,9026.5,9064,8983.5,9007.5,105692,-1
13/12/2013,9029.5,9048,8990.5,9029,82209,-1
16/12/2013,8995,9189.5,8985.5,9165,125915,1
17/12/2013,9153.5,9164,9081,9100.5,91601,-1
18/12/2013,9124,9279,9122.5,9279,94821,1
19/12/2013,9251,9354,9251,9340.5,99774,1
20/12/2013,9380,9429.5,9365,9408,78780,1
23/12/2013,9450,9517,9435,9506.5,43738,1
27/12/2013,9563.5,9607,9557,9594,48074,1
30/12/2013,9599,9616,9566,9615,36055,1
02/01/2014,9637,9642.5,9382.5,9413,96604,-1
03/01/2014,9387,9461.5,9376.5,9428.5,69655,1
06/01/2014,9434,9478.5,9407,9443,73023,1
07/01/2014,9447,9527,9424,9508,77797,1
08/01/2014,9510.5,9536,9474.5,9497,77243,-1
09/01/2014,9492,9557.5,9410,9458.5,105481,-1
10/01/2014,9477,9539,9448,9513,93054,1
13/01/2014,9496.5,9526,9432.5,9442.5,79392,-1
14/01/2014,9443,9581.5,9386.5,9577,114100,1
15/01/2014,9583,9781,9573.5,9767,121598,1
16/01/2014,9764,9768.5,9710.5,9735,82455,-1
17/01/2014,9739,9799,9703,9723,107568,-1
20/01/2014,9723.5,9742,9679,9726,47130,1
21/01/2014,9752.5,9802.5,9720,9758.5,87500,1
22/01/2014,9771,9775.5,9683.5,9739,83132,-1
23/01/2014,9711,9737.5,9603,9656,115782,-1
24/01/2014,9667.5,9675.5,9346.5,9350.5,187376,-1
27/01/2014,9344,9413.5,9291,9346.5,160552,1
28/01/2014,9360,9469,9352.5,9460.5,132382,1
29/01/2014,9498,9544,9226,9306.5,199468,-1
30/01/2014,9322,9436,9272,9410,109236,1
31/01/2014,9380,9385,9167,9296,152417,-1
03/02/2014,9290.5,9363,9092,9108.5,152223,-1
04/02/2014,9120,9173,9074.5,9152,151192,1
05/02/2014,9113,9158.5,9085.5,9130,120024,1
06/02/2014,9126.5,9278,9010,9267.5,145383,1
07/02/2014,9285,9353,9225,9347.5,115342,1
10/02/2014,9349,9351.5,9282.5,9302,86623,-1
11/02/2014,9328,9521,9327.5,9491.5,116957,1
12/02/2014,9512,9600,9495.5,9552,104237,1
13/02/2014,9512,9643.5,9482,9635,104867,1
14/02/2014,9614,9681.5,9595.5,9661,91142,1
17/02/2014,9656,9687,9647,9656,37804,-1
18/02/2014,9676.5,9698.5,9615.5,9648.5,92997,-1
19/02/2014,9644,9701,9581,9592,108813,-1
20/02/2014,9570,9627.5,9504.5,9617,117464,1
21/02/2014,9647.5,9671.5,9600,9626,90381,-1
24/02/2014,9629.5,9737.5,9604.5,9700.5,90424,1
25/02/2014,9700,9716,9631,9678.5,90359,-1
26/02/2014,9716,9724.5,9613,9642.5,82969,-1
27/02/2014,9656.5,9676.5,9493,9613,130937,-1
28/02/2014,9619.5,9698,9566,9655,105135,1
03/03/2014,9527.5,9550,9322,9350.5,171212,-1
04/03/2014,9423,9592,9415,9563.5,129682,1
05/03/2014,9557,9603,9524.5,9550.5,78909,-1
06/03/2014,9568,9590,9502.5,9526,84904,-1
07/03/2014,9548,9556.5,9345.5,9393,131496,-1
10/03/2014,9353,9384.5,9215,9299.5,115089,-1
11/03/2014,9291,9377.5,9256.5,9278.5,106668,-1
12/03/2014,9270,9274.5,9141.5,9216,139451,-1
13/03/2014,9220.5,9229,8928,8961.5,162458,-1
14/03/2014,8941,9095.5,8909.5,9047.5,163089,1
17/03/2014,9072,9199.5,9053,9191.5,123452,1
18/03/2014,9189,9317.5,9103,9256,149359,1
19/03/2014,9255.5,9328.5,9169.5,9223,94444,-1
20/03/2014,9195,9303,9155,9296,101277,1
21/03/2014,9330,9398,9288.5,9309,101668,-1
24/03/2014,9336.5,9381.5,9197.5,9234.5,130575,-1
25/03/2014,9240,9403.5,9233.5,9393,124768,1
26/03/2014,9411,9509.5,9378.5,9419,110323,1
27/03/2014,9435.5,9491.5,9415.5,9465,103813,1
28/03/2014,9486,9612,9473,9596,99458,1
31/03/2014,9642,9655,9562,9592,89062,-1
01/04/2014,9608.5,9647.5,9594,9644.5,37785,1
03/04/2014,9639.5,9712,9610.5,9655,77894,1
04/04/2014,9663.5,9741.5,9634.5,9645,100990,-1
07/04/2014,9629,9642,9470.5,9502.5,131724,-1
08/04/2014,9535,9548.5,9411,9500.5,120043,-1
09/04/2014,9502.5,9573,9498,9569,79338,1
10/04/2014,9557,9601,9352,9363,145888,-1
11/04/2014,9371.5,9408,9276.5,9283,140170,-1
14/04/2014,9275,9363.5,9212.5,9358.5,111625,1
15/04/2014,9359,9363,9102.5,9232,172128,-1
16/04/2014,9272,9371,9236.5,9355.5,111142,1
17/04/2014,9328.5,9484.5,9292,9462,94170,1
22/04/2014,9471.5,9630.5,9453,9626.5,85477,1
23/04/2014,9626,9634,9555.5,9579.5,74184,-1
24/04/2014,9613,9665,9423,9540,123457,-1
25/04/2014,9535,9536,9382,9427,114793,-1
28/04/2014,9431,9514,9388,9480.5,103714,1
29/04/2014,9509.5,9630.5,9495,9599,109359,1
30/04/2014,9586,9638.5,9572.5,9634,86626,1
02/05/2014,9644,9650,9542.5,9567.5,91622,-1
05/05/2014,9564.5,9564.5,9415,9558,76834,-1
06/05/2014,9583.5,9595,9443,9454.5,99993,-1
07/05/2014,9431,9564,9401.5,9558,140242,1
08/05/2014,9559,9633,9493.5,9575,120550,1
09/05/2014,9580,9626,9565,9609,86404,1
12/05/2014,9632,9737,9593,9737,95785,1
13/05/2014,9741,9794,9739,9767,94618,1
14/05/2014,9779,9787,9728,9740,81852,-1
15/05/2014,9747,9822,9636,9682,137648,-1
16/05/2014,9678,9690,9582,9640,114663,-1
19/05/2014,9632.5,9684.5,9536.5,9668,97711,1
20/05/2014,9666.5,9693.5,9594,9620,83753,-1
21/05/2014,9629,9715.5,9586,9705,89826,1
22/05/2014,9745,9745,9692,9727.5,71077,-1
23/05/2014,9734,9783,9707.5,9779,59561,1
26/05/2014,9795,9899.5,9785.5,9882.5,43313,1
27/05/2014,9885,9955,9882,9949,75409,1
28/05/2014,9963.5,9974,9900.5,9922.5,74062,-1
29/05/2014,9939.5,9963.5,9920.5,9956.5,41161,1
30/05/2014,9943,9978,9925,9953.5,67337,1
02/06/2014,9972,9993,9907.5,9962,62279,-1
03/06/2014,9954,9961.5,9887,9914.5,65886,-1
04/06/2014,9899,9942.5,9868,9940,73021,1
05/06/2014,9934,10017,9896,9964,134299,1
06/06/2014,9976,10010,9942.5,10010,80082,1
09/06/2014,10008,10022.5,9985,10011,39788,1
10/06/2014,9999.5,10038,9987.5,10025.5,62288,1
11/06/2014,10020,10024.5,9920,9946,89177,-1
12/06/2014,9960,9973,9895,9907,76120,-1
13/06/2014,9942,9947.5,9828,9907,98414,-1
16/06/2014,9885,9927.5,9872.5,9907,80908,1
17/06/2014,9920,9986,9859,9933,125814,1
18/06/2014,9945,10007,9921,9991,113991,1
19/06/2014,10006,10024,9992.5,10005.5,82433,-1
20/06/2014,10006.5,10056,9982,10000.5,73406,-1
23/06/2014,10012.5,10020.5,9881,9940.5,89045,-1
24/06/2014,9935,9959,9901,9905.5,68185,-1
25/06/2014,9899,9923,9842,9901.5,88464,1
26/06/2014,9897,9914,9756.5,9842.5,94061,-1
27/06/2014,9827,9855,9796.5,9853,60777,1
30/06/2014,9848,9898,9805.5,9839,83838,-1
01/07/2014,9860,9935,9840.5,9918,70140,1
02/07/2014,9908.5,9944,9896,9920,61823,1
03/07/2014,9930,10044,9912.5,10039.5,86921,1
04/07/2014,10034,10043,10012,10023.5,25413,-1
07/07/2014,10014,10020.5,9903,9921.5,73288,-1
08/07/2014,9929,9934,9751,9787,111799,-1
09/07/2014,9794.5,9834.5,9755.5,9825.5,80550,1
10/07/2014,9825.5,9826,9620.5,9690,138346,-1
11/07/2014,9690,9712,9626,9677,83953,-1
14/07/2014,9709,9799,9694,9770,65573,1
15/07/2014,9769.5,9793,9690,9740.5,97935,-1
16/07/2014,9737,9877,9735,9869,85400,1
17/07/2014,9839,9853,9686,9700.5,119726,-1
18/07/2014,9702,9751.5,9653,9741,98294,1
21/07/2014,9729,9734,9595,9643,98910,-1
22/07/2014,9664,9744,9648.5,9707.5,85869,1
23/07/2014,9700,9806,9696,9764,74758,1
24/07/2014,9755,9819,9675.5,9783,91570,1
25/07/2014,9780,9798,9622,9654,98482,-1
28/07/2014,9650.5,9677.5,9529,9619.5,96556,-1
29/07/2014,9622,9697,9575.5,9623.5,95519,1
30/07/2014,9645,9710,9574.5,9602,103955,-1
31/07/2014,9599,9607.5,9367.5,9369,159197,-1
01/08/2014,9396,9409.5,9152.5,9194,165117,-1
04/08/2014,9226.5,9263,9130.5,9213.5,129839,-1
05/08/2014,9175,9239.5,9080.5,9101.5,125782,-1
06/08/2014,9114,9168.5,9031,9113,141395,-1
07/08/2014,9136,9172.5,8975,8999,163439,-1
08/08/2014,8950,9101.5,8903,9097,151962,1
11/08/2014,9102,9201,9087,9158,97278,1
12/08/2014,9173,9182,9047,9082,99395,-1
13/08/2014,9099,9215.5,9099,9204,89855,1
14/08/2014,9210.5,9266,9141,9243.5,93605,1
15/08/2014,9244.5,9326,9042.5,9133.5,132710,-1
18/08/2014,9222,9270,9191.5,9268,77343,1
19/08/2014,9271.5,9353,9268,9338,69452,1
20/08/2014,9327.5,9342,9245.5,9334,83592,1
21/08/2014,9343.5,9407.5,9276.5,9393.5,84941,1
22/08/2014,9388.5,9415.5,9288,9347,101695,-1
25/08/2014,9403,9515.5,9402.5,9489,68192,1
26/08/2014,9462,9593,9443,9573.5,87165,1
27/08/2014,9587,9601,9545,9563.5,62733,-1
28/08/2014,9564,9568,9414.5,9466,120867,-1
29/08/2014,9490,9518,9368,9473.5,95161,-1
01/09/2014,9482.5,9510,9423.5,9477.5,45017,-1
02/09/2014,9496,9580.5,9467,9495.5,91408,-1
03/09/2014,9516.5,9685.5,9516,9620,143586,1
04/09/2014,9613.5,9736.5,9537.5,9711,171924,1
05/09/2014,9702.5,9790,9688.5,9789,125380,1
08/09/2014,9784.5,9784.5,9713.5,9730,79719,-1
09/09/2014,9726,9771,9675,9685.5,98546,-1
10/09/2014,9675.5,9747,9636,9734,100032,1
11/09/2014,9724,9737.5,9628,9693.5,111933,-1
12/09/2014,9711.5,9721.5,9617,9644,84511,-1
15/09/2014,9600,9686,9586.5,9664,92793,1
16/09/2014,9660.5,9677,9587,9676.5,131396,1
17/09/2014,9675,9719,9649,9682,116945,1
18/09/2014,9699,9797.5,9682.5,9794.5,111115,1
19/09/2014,9847.5,9896,9781.5,9789,119081,-1
22/09/2014,9762.5,9817,9723.5,9735.5,82193,-1
23/09/2014,9744.5,9750,9572.5,9581.5,127060,-1
24/09/2014,9590.5,9687.5,9536.5,9687.5,108578,1
25/09/2014,9678,9725,9470.5,9486,141088,-1
26/09/2014,9502,9551.5,9456,9541,114581,1
29/09/2014,9514.5,9515,9371,9430,118175,-1
30/09/2014,9435,9499.5,9405.5,9451.5,123914,1
01/10/2014,9435,9523.5,9329.5,9355,130582,-1
02/10/2014,9367,9416,9166,9227,174418,-1
06/10/2014,9337,9352.5,9146.5,9188.5,118367,-1
07/10/2014,9170,9182,9010,9011.5,144452,-1
08/10/2014,9018.5,9127,8960,9116,158526,1
09/10/2014,9105,9143.5,8890.5,8927,202624,-1
10/10/2014,8922,8961.5,8765.5,8769.5,207084,-1
14/10/2014,8769.5,8860,8700.5,8814,165748,1
15/10/2014,8828,8856.5,8477,8616,236743,-1
16/10/2014,8626,8665,8350,8561.5,254047,-1
17/10/2014,8580.5,8857.5,8563,8810,178681,1
20/10/2014,8870,8885,8681,8763.5,131134,-1
21/10/2014,8728,8945,8641.5,8941,141388,1
22/10/2014,8948,8962.5,8840,8865.5,116128,-1
23/10/2014,8876.5,9074,8817,9032,138503,1
24/10/2014,8995.5,9044,8953.5,9019.5,98411,1
27/10/2014,9033,9096,8835,8930.5,140601,-1
28/10/2014,8953,9119,8950,9107.5,106072,1
29/10/2014,9097.5,9160,9029,9084.5,99635,-1
30/10/2014,9104.5,9160,8898,9149,157567,1
31/10/2014,9307,9344,9217,9318.5,139648,1
03/11/2014,9309,9344,9234,9269,106969,-1
04/11/2014,9260,9319.5,9147.5,9208,125534,-1
05/11/2014,9259.5,9331.5,9222.5,9305,111484,1
06/11/2014,9282,9469,9266.5,9405,149908,1
07/11/2014,9439.5,9449,9237.5,9288.5,130690,-1
10/11/2014,9301,9352.5,9221,9350.5,98157,1
11/11/2014,9360,9400,9322,9364,75517,1
12/11/2014,9352,9359,9187,9243.5,125119,-1
13/11/2014,9277,9311,9166.5,9248.5,128947,-1
14/11/2014,9260,9290,9182,9234,100935,-1
17/11/2014,9173,9333,9125,9313,103845,1
18/11/2014,9323.5,9489.5,9313,9487,103097,1
19/11/2014,9465.5,9523.5,9436,9485,104386,1
20/11/2014,9466,9490.5,9377.5,9481.5,100985,1
21/11/2014,9509.5,9737.5,9507,9722,152583,1
24/11/2014,9710,9833.5,9706.5,9812.5,101659,1
25/11/2014,9820,9925,9785,9873,102809,1
26/11/2014,9899,9947.5,9866.5,9944,89368,1
27/11/2014,9951.5,9997.5,9922,9968,59563,1
28/11/2014,9972,10000,9903.5,9946.5,78393,-1
01/12/2014,9927,9984,9897.5,9955,99082,1
02/12/2014,9983,10043,9911.5,9965,116971,-1
03/12/2014,9963,10000,9932.5,9994,73036,1
04/12/2014,10016.5,10127,9836.5,9908.5,150687,-1
05/12/2014,9905,10099.5,9905,10082,107444,1
08/12/2014,10089.5,10093,9952,9981,81879,-1
09/12/2014,9957,9957,9787.5,9879,142633,-1
10/12/2014,9885,9914,9735,9740,128495,-1
11/12/2014,9773,9911,9763.5,9802,130550,1
12/12/2014,9770,9801.5,9544.5,9549,157195,-1
15/12/2014,9570.5,9682,9298,9342.5,197694,-1
16/12/2014,9363.5,9577.5,9216.5,9422.5,304797,1
17/12/2014,9441,9673,9428,9651.5,181999,1
18/12/2014,9674.5,9862,9651.5,9862,146908,1
19/12/2014,9927,9937.5,9704.5,9806.5,133916,-1
22/12/2014,9819,9947,9817,9925,75850,1
23/12/2014,9928.5,9949,9865,9919,62066,-1
29/12/2014,9948.5,9958.5,9791.5,9932.5,75263,-1
30/12/2014,9930.5,9932.5,9774.5,9794.5,49426,-1
02/01/2015,9797.5,9891,9692.5,9761.5,78017,-1
05/01/2015,9726.5,9796,9450.5,9475.5,141152,-1
06/01/2015,9475,9631.5,9383.5,9460,146177,-1
07/01/2015,9510,9611.5,9463,9596.5,114098,1
08/01/2015,9658,9863,9613,9828,129566,1
09/01/2015,9815.5,9868,9602.5,9675.5,139759,-1
12/01/2015,9661.5,9823,9625,9771,129815,1
13/01/2015,9787.5,9986,9756.5,9868.5,136168,1
14/01/2015,9786,9969.5,9766,9873,170228,1
15/01/2015,9954,10070,9582.5,10008,203485,1
16/01/2015,9961,10316,9944,10289.5,163499,1
19/01/2015,10255,10301,10195.5,10251.5,76720,-1
20/01/2015,10315,10315,10215,10279,105609,-1
21/01/2015,10276,10319.5,10153,10307,144795,1
22/01/2015,10320,10548.5,10229,10502,147572,1
23/01/2015,10500,10711.5,10486.5,10620,151697,1
26/01/2015,10576,10857.5,10572.5,10827.5,128007,1
27/01/2015,10825.5,10828,10596,10655,133674,-1
28/01/2015,10722,10756.5,10553,10590.5,130721,-1
29/01/2015,10605,10832,10599,10806.5,117834,1
30/01/2015,10799,10821.5,10643.5,10650,118038,-1
02/02/2015,10699,10884,10681,10876.5,115625,1
03/02/2015,10854.5,10989.5,10846.5,10925,119006,1
04/02/2015,10933,10942,10805,10834,106784,-1
05/02/2015,10798,10932.5,10793,10891,99441,1
06/02/2015,10885,10891,10757,10785,92704,-1
09/02/2015,10750,10779.5,10600.5,10656,115900,-1
10/02/2015,10679.5,10816,10592.5,10796.5,119334,1
11/02/2015,10771,10800,10698,10768.5,78849,-1
12/02/2015,10787.5,10978.5,10732,10976.5,111304,1
13/02/2015,10980,11016.5,10942.5,10975.5,80477,-1
16/02/2015,10961.5,10968,10843.5,10846,51463,-1
17/02/2015,10839.5,10949,10765.5,10909,99708,1
18/02/2015,10905.5,10984,10898,10956,70249,1
19/02/2015,10952.5,11025,10872.5,10985,108658,1
20/02/2015,10976,11164.5,10948,11117,129930,1
23/02/2015,11134.5,11161.5,11070,11120.5,76731,-1
24/02/2015,11134.5,11234.5,11090,11218,85377,1
25/02/2015,11223,11233,11177,11197.5,59881,-1
26/02/2015,11229.5,11335.5,11189,11319,85030,1
27/02/2015,11318.5,11402.5,11303.5,11380,88833,1
02/03/2015,11403.5,11457,11365,11435,82041,1
03/03/2015,11417,11475.5,11258.5,11313.5,100323,-1
04/03/2015,11317.5,11422,11194,11404,122695,1
05/03/2015,11426,11535,11408.5,11504,103624,1
06/03/2015,11521.5,11603.5,11495.5,11512.5,91606,-1
09/03/2015,11519,11609.5,11463,11582.5,79875,1
10/03/2015,11575,11578,11403,11513.5,118371,-1
11/03/2015,11536.5,11854.5,11531,11824,135857,1
12/03/2015,11843,11852,11756.5,11832.5,130851,-1
13/03/2015,11850,11978,11742.5,11942.5,129125,1
16/03/2015,11947.5,12223.5,11933,12166,163849,1
17/03/2015,12152.5,12198,11928.5,12007.5,195031,-1
18/03/2015,12023,12031.5,11814.5,11875.5,196344,-1
19/03/2015,11900,12004,11785.5,11898.5,138000,-1
20/03/2015,11965,12116,11953,12048.5,119115,1
23/03/2015,12068.5,12069,11850.5,11892,108534,-1
24/03/2015,11905,12061,11822.5,12002,115045,1
25/03/2015,11990,12050,11867.5,11890,106660,-1
26/03/2015,11814,11924.5,11650,11902.5,153489,1
27/03/2015,11919.5,11984,11828,11901.5,102418,-1
30/03/2015,11930,12139.5,11917,12108,88431,1
31/03/2015,12092,12154,11945.5,11959.5,112933,-1
01/04/2015,11902,12147.5,11870,12071,119442,1
02/04/2015,12056,12058,11959,12011,69500,-1
07/04/2015,12081,12177.5,12061.5,12103.5,86975,1
08/04/2015,12105,12158,12044.5,12088.5,82429,-1
09/04/2015,12106.5,12253.5,12074,12233,82641,1
10/04/2015,12236.5,12429.5,12233,12422,90908,1
13/04/2015,12408.5,12426.5,12306,12325,81138,-1
14/04/2015,12350,12376.5,12213.5,12294.5,104593,-1
15/04/2015,12294,12361,12229.5,12250,75966,-1
16/04/2015,12271.5,12282,11997.5,12028,115420,-1
17/04/2015,12025.5,12052.5,11665,11691.5,152976,-1
20/04/2015,11740.5,11938.5,11717.5,11899,94944,1
21/04/2015,11945,12113.5,11940.5,11996,120011,1
22/04/2015,12013,12075.5,11816,11947,124428,-1
23/04/2015,11947,11979,11703,11813,128348,-1
24/04/2015,11790,11916,11737,11843.5,106751,1
27/04/2015,11863,12085,11758.5,12035,123560,1
28/04/2015,12037.5,12085,11773,11866,115038,-1
