,DATA,DECISIONE,ANDAMENTO MERCATO,OPEN,MAX,MIN,CLOSE,VOLUME,CLOSE-OPEN
608,17/10/2005,BUY,1,121.23,121.45,121.19,121.29,5654679,0.060000000000002274
609,18/10/2005,HOLD,1,121.3,121.42,121.06,121.41,7209406,0.10999999999999943
610,19/10/2005,HOLD,1,121.54,121.67,121.46,121.58,5568680,0.03999999999999204
611,20/10/2005,HOLD,-1,121.53,121.53,121.12,121.41,9063018,-0.12000000000000455
612,21/10/2005,HOLD,1,121.51,121.95,121.46,121.87,6032808,0.35999999999999943
613,24/10/2005,HOLD,-1,121.79,122.0,121.68,121.7,5980956,-0.09000000000000341
614,25/10/2005,HOLD,-1,121.65,121.77,120.93,121.01,10855075,-0.6400000000000006
615,26/10/2005,BUY,-1,120.79,120.87,120.44,120.62,11079727,-0.1700000000000017
616,27/10/2005,HOLD,-1,120.66,120.77,120.22,120.31,9241783,-0.3499999999999943
617,28/10/2005,HOLD,-1,120.43,120.63,120.17,120.28,7603455,-0.15000000000000568
618,31/10/2005,HOLD,1,120.25,120.6,120.2,120.42,6053632,0.1700000000000017
619,01/11/2005,HOLD,-1,120.44,120.68,120.13,120.35,7908865,-0.09000000000000341
620,02/11/2005,HOLD,-1,120.33,120.4,119.77,119.91,8801898,-0.4200000000000017
621,03/11/2005,BUY,1,119.75,120.19,119.67,119.82,8122533,0.06999999999999318
622,04/11/2005,HOLD,-1,119.63,120.02,119.43,119.54,8680499,-0.0899999999999892
623,07/11/2005,BUY,-1,119.47,119.72,119.43,119.46,4463248,-0.010000000000005116
624,08/11/2005,HOLD,1,119.55,119.93,119.32,119.85,8828097,0.29999999999999716
625,09/11/2005,HOLD,-1,119.89,119.97,119.22,119.33,9191434,-0.5600000000000023
626,10/11/2005,BUY,1,119.25,119.48,119.21,119.37,7337981,0.12000000000000455
627,11/11/2005,BUY,-1,119.47,119.55,119.35,119.35,1992067,-0.12000000000000455
628,14/11/2005,HOLD,-1,119.44,119.7,119.03,119.11,6749583,-0.3299999999999983
629,15/11/2005,HOLD,1,119.1,119.6,119.06,119.59,10435444,0.4900000000000091
630,16/11/2005,HOLD,1,119.51,120.34,119.51,120.27,10137083,0.7599999999999909
631,17/11/2005,HOLD,-1,120.27,120.33,119.73,120.19,9122814,-0.0799999999999983
632,18/11/2005,HOLD,-1,120.14,120.31,119.09,119.38,8898727,-0.7600000000000051
633,22/11/2005,HOLD,1,119.63,119.89,119.47,119.88,5470809,0.25
634,23/11/2005,HOLD,-1,119.83,119.94,119.72,119.79,6077811,-0.03999999999999204
635,24/11/2005,HOLD,1,119.83,120.65,119.78,120.48,4984566,0.6500000000000057
636,25/11/2005,BUY,1,120.5,120.85,120.42,120.5,4321401,0.0
637,28/11/2005,HOLD,1,120.46,120.68,120.21,120.61,5163577,0.15000000000000568
638,29/11/2005,HOLD,-1,120.67,120.83,120.0,120.1,8542309,-0.5700000000000074
639,30/11/2005,HOLD,1,120.15,120.33,120.05,120.23,6217232,0.0799999999999983
640,01/12/2005,BUY,1,120.26,120.89,120.14,120.57,7736269,0.30999999999998806
641,02/12/2005,HOLD,1,120.58,120.81,120.4,120.73,5526699,0.15000000000000568
642,05/12/2005,HOLD,-1,120.64,120.69,120.32,120.55,5141044,-0.09000000000000341
643,06/12/2005,HOLD,1,120.53,121.06,120.52,120.99,5606584,0.45999999999999375
644,07/12/2005,BUY,-1,120.97,121.08,120.68,120.77,2339887,-0.20000000000000284
645,08/12/2005,HOLD,1,121.07,121.3,121.01,121.25,4391279,0.18000000000000682
646,09/12/2005,BUY,-1,121.2,121.25,120.51,120.54,5670052,-0.6599999999999966
647,12/12/2005,BUY,1,120.58,120.89,120.55,120.79,3587337,0.21000000000000796
648,13/12/2005,BUY,1,120.86,121.23,120.6,121.1,5649663,0.23999999999999488
649,14/12/2005,HOLD,1,121.2,121.41,121.09,121.26,5074035,0.060000000000002274
650,15/12/2005,HOLD,1,121.3,121.48,121.13,121.37,4507326,0.07000000000000739
651,16/12/2005,HOLD,1,121.44,121.6,121.21,121.51,3287246,0.07000000000000739
652,19/12/2005,HOLD,1,121.44,121.65,121.34,121.57,2645629,0.12999999999999545
653,20/12/2005,HOLD,-1,121.56,121.59,121.25,121.5,3041804,-0.060000000000002274
654,21/12/2005,HOLD,-1,121.48,121.48,120.99,121.06,2627429,-0.4200000000000017
655,22/12/2005,BUY,1,121.15,121.48,120.89,121.44,2898629,0.28999999999999204
656,23/12/2005,HOLD,1,121.4,121.75,121.28,121.59,974514,0.18999999999999773
657,27/12/2005,HOLD,1,121.68,121.74,121.41,121.73,530161,0.04999999999999716
658,28/12/2005,HOLD,1,121.65,121.97,121.5,121.71,1348280,0.05999999999998806
659,29/12/2005,HOLD,-1,121.82,121.82,121.62,121.73,1018442,-0.0899999999999892
660,30/12/2005,HOLD,1,121.77,122.09,121.74,121.84,857676,0.07000000000000739
661,02/01/2006,BUY,-1,121.85,121.87,121.37,121.53,1045281,-0.3199999999999932
662,03/01/2006,BUY,1,121.43,121.74,121.24,121.63,5654974,0.19999999999998863
663,04/01/2006,BUY,1,121.7,122.23,121.65,122.17,8089469,0.46999999999999886
664,05/01/2006,HOLD,1,122.16,122.26,121.91,122.22,6978133,0.060000000000002274
665,06/01/2006,HOLD,1,122.2,122.6,122.12,122.34,5275162,0.14000000000000057
666,09/01/2006,HOLD,1,122.28,122.46,122.23,122.35,4904461,0.06999999999999318
667,10/01/2006,HOLD,-1,122.42,122.44,122.05,122.08,8211400,-0.3400000000000034
668,11/01/2006,HOLD,-1,122.01,122.09,121.79,121.92,7256842,-0.09000000000000341
669,12/01/2006,HOLD,1,121.9,122.31,121.85,122.22,8634119,0.3199999999999932
670,13/01/2006,BUY,1,122.22,122.37,122.0,122.32,7471352,0.09999999999999432
671,16/01/2006,HOLD,-1,122.3,122.31,122.13,122.19,1949277,-0.10999999999999943
672,17/01/2006,HOLD,1,122.23,122.49,122.2,122.35,8675413,0.11999999999999034
673,18/01/2006,HOLD,-1,122.5,122.65,122.04,122.13,10846331,-0.37000000000000455
674,19/01/2006,HOLD,-1,122.1,122.1,121.41,121.47,10412122,-0.6299999999999955
675,20/01/2006,HOLD,-1,121.55,121.75,121.28,121.43,7619187,-0.11999999999999034
676,23/01/2006,HOLD,-1,121.53,121.59,121.09,121.34,9004988,-0.18999999999999773
677,24/01/2006,HOLD,-1,121.26,121.4,121.12,121.21,8142347,-0.05000000000001137
678,25/01/2006,SELL,-1,121.15,121.19,120.58,120.64,10644188,-0.5100000000000051
679,26/01/2006,HOLD,-1,120.68,120.78,120.15,120.24,10971036,-0.44000000000001194
680,27/01/2006,BUY,1,120.18,120.58,120.08,120.3,8831092,0.11999999999999034
681,30/01/2006,HOLD,1,120.2,120.4,120.06,120.37,6556227,0.1700000000000017
682,31/01/2006,HOLD,-1,120.37,120.48,120.14,120.35,7902052,-0.020000000000010232
683,01/02/2006,HOLD,-1,120.38,120.63,119.85,119.93,11026439,-0.44999999999998863
684,02/02/2006,BUY,-1,119.94,120.12,119.77,119.93,8117792,-0.009999999999990905
685,03/02/2006,BUY,1,119.9,120.36,119.81,120.33,8361090,0.4299999999999926
686,06/02/2006,HOLD,1,120.28,120.48,120.2,120.3,5700575,0.01999999999999602
687,07/02/2006,HOLD,-1,120.21,120.53,119.96,120.08,10203454,-0.12999999999999545
688,08/02/2006,HOLD,-1,120.13,120.28,120.03,120.07,6957906,-0.060000000000002274
689,09/02/2006,HOLD,1,120.13,120.47,119.83,120.38,10254242,0.25
690,10/02/2006,HOLD,-1,120.32,120.83,120.19,120.25,8428056,-0.06999999999999318
691,13/02/2006,HOLD,1,120.3,120.37,120.04,120.3,6171875,0.0
692,14/02/2006,HOLD,-1,120.29,120.39,120.0,120.18,9097037,-0.10999999999999943
693,15/02/2006,HOLD,-1,120.2,120.56,120.09,120.19,9585637,-0.010000000000005116
694,16/02/2006,BUY,-1,120.25,120.28,119.95,120.22,6916978,-0.030000000000001137
695,17/02/2006,HOLD,1,120.28,120.74,120.25,120.64,8634169,0.35999999999999943
696,20/02/2006,HOLD,1,120.67,120.87,120.65,120.81,2424134,0.14000000000000057
697,21/02/2006,HOLD,-1,120.77,120.96,120.58,120.74,8163019,-0.030000000000001137
698,22/02/2006,HOLD,1,120.67,121.05,120.54,121.05,9134654,0.37999999999999545
699,23/02/2006,HOLD,-1,121.05,121.05,120.39,120.47,9138301,-0.5799999999999983
700,24/02/2006,BUY,-1,120.44,120.59,120.26,120.3,5674630,-0.14000000000000057
701,27/02/2006,HOLD,-1,120.2,120.27,119.93,120.02,6497260,-0.18000000000000682
702,28/02/2006,HOLD,1,120.04,120.43,119.98,120.35,7971061,0.30999999999998806
703,01/03/2006,HOLD,-1,120.3,120.4,120.06,120.14,8432425,-0.1599999999999966
704,02/03/2006,BUY,-1,120.12,120.21,119.48,119.64,11320403,-0.480000000000004
705,03/03/2006,HOLD,-1,119.57,119.64,119.33,119.46,7898831,-0.10999999999999943
706,06/03/2006,HOLD,-1,119.49,119.57,119.32,119.43,5511301,-0.05999999999998806
707,07/03/2006,HOLD,-1,119.34,119.41,119.13,119.28,4846348,-0.060000000000002274
708,08/03/2006,HOLD,-1,118.5,118.68,118.08,118.17,6974908,-0.3299999999999983
709,09/03/2006,HOLD,1,118.18,118.34,117.98,118.18,4878157,0.0
710,10/03/2006,HOLD,-1,118.14,118.22,117.72,117.79,9095457,-0.3499999999999943
711,13/03/2006,BUY,-1,117.79,117.81,117.52,117.65,7083866,-0.14000000000000057
712,14/03/2006,HOLD,1,117.72,118.14,117.68,118.07,11217288,0.3499999999999943
713,15/03/2006,HOLD,-1,118.05,118.12,117.74,117.81,9315044,-0.23999999999999488
714,16/03/2006,HOLD,1,117.8,118.23,117.59,118.18,12416812,0.38000000000000966
715,17/03/2006,BUY,-1,118.13,118.4,117.74,117.82,10303715,-0.3100000000000023
716,20/03/2006,HOLD,1,117.77,118.12,117.69,118.08,7915492,0.3100000000000023
717,21/03/2006,BUY,1,117.94,118.22,117.83,118.04,10471021,0.10000000000000853
718,22/03/2006,HOLD,1,118.03,118.32,117.94,118.19,9981854,0.1599999999999966
719,23/03/2006,HOLD,-1,118.18,118.45,117.87,117.95,10097854,-0.23000000000000398
720,24/03/2006,BUY,1,117.98,118.33,117.92,118.29,7426127,0.3100000000000023
721,27/03/2006,HOLD,-1,118.3,118.43,118.19,118.23,3202423,-0.06999999999999318
722,28/03/2006,HOLD,-1,118.26,118.27,117.29,117.3,11807092,-0.960000000000008
723,29/03/2006,BUY,-1,117.3,117.38,117.11,117.15,8027467,-0.14999999999999147
724,30/03/2006,HOLD,-1,117.15,117.29,116.85,116.94,9816468,-0.21000000000000796
725,31/03/2006,HOLD,-1,117.01,117.24,116.92,116.95,9253713,-0.060000000000002274
726,03/04/2006,HOLD,-1,116.96,117.04,116.46,116.66,8827692,-0.29999999999999716
727,04/04/2006,HOLD,-1,116.68,116.84,116.34,116.41,9549330,-0.27000000000001023
728,05/04/2006,HOLD,1,116.48,116.63,116.32,116.49,8965867,0.009999999999990905
729,06/04/2006,HOLD,-1,116.38,116.81,116.07,116.13,10946304,-0.25
730,07/04/2006,HOLD,-1,116.11,116.46,115.98,116.07,9703954,-0.04000000000000625
731,10/04/2006,HOLD,1,115.97,116.27,115.97,116.06,6369215,0.09000000000000341
732,11/04/2006,HOLD,1,116.05,116.43,116.05,116.36,6885369,0.3100000000000023
733,12/04/2006,SELL,-1,116.4,116.53,116.11,116.15,6552877,-0.25
734,13/04/2006,HOLD,-1,116.19,116.21,115.51,115.56,8975390,-0.6299999999999955
735,18/04/2006,BUY,1,115.76,115.89,115.52,115.76,7372737,0.0
736,19/04/2006,BUY,-1,115.8,116.18,115.55,115.71,11988858,-0.09000000000000341
737,20/04/2006,HOLD,1,115.7,115.91,115.59,115.77,8499454,0.06999999999999318
738,21/04/2006,BUY,-1,115.82,116.08,115.58,115.76,7593798,-0.05999999999998806
739,24/04/2006,HOLD,-1,115.77,116.02,115.63,115.75,8063041,-0.01999999999999602
740,25/04/2006,HOLD,-1,115.87,115.93,115.18,115.3,11976734,-0.5700000000000074
741,26/04/2006,BUY,-1,115.35,115.44,115.1,115.26,9832453,-0.0899999999999892
742,27/04/2006,HOLD,1,115.26,115.58,114.91,115.47,12008744,0.20999999999999375
743,28/04/2006,HOLD,1,115.59,115.74,115.24,115.67,9741481,0.0799999999999983
744,02/05/2006,SELL,1,115.31,115.56,115.16,115.39,7662955,0.0799999999999983
745,03/05/2006,HOLD,-1,115.35,115.45,115.16,115.27,7654962,-0.0799999999999983
746,04/05/2006,BUY,-1,115.28,115.29,114.82,115.05,9141999,-0.23000000000000398
747,05/05/2006,HOLD,1,115.06,115.39,114.9,115.27,10589934,0.20999999999999375
748,08/05/2006,BUY,-1,115.27,115.5,115.12,115.18,4925496,-0.0899999999999892
749,09/05/2006,HOLD,-1,115.19,115.2,114.99,115.08,6264967,-0.10999999999999943
750,10/05/2006,SELL,1,115.06,115.48,114.86,115.22,9671499,0.1599999999999966
751,11/05/2006,HOLD,-1,115.15,115.22,114.76,114.78,10317324,-0.37000000000000455
752,12/05/2006,HOLD,-1,114.83,115.14,114.55,114.67,9300096,-0.1599999999999966
753,15/05/2006,HOLD,1,114.66,115.37,114.65,115.22,9292469,0.5600000000000023
754,16/05/2006,BUY,1,115.26,115.69,115.23,115.63,9728835,0.36999999999999034
755,17/05/2006,HOLD,-1,115.61,115.63,114.85,115.1,12339545,-0.5100000000000051
756,18/05/2006,HOLD,1,115.12,115.67,115.0,115.63,12142379,0.5099999999999909
757,19/05/2006,HOLD,-1,115.74,115.89,115.42,115.66,9054614,-0.0799999999999983
758,22/05/2006,HOLD,1,115.79,116.49,115.78,116.26,10913154,0.46999999999999886
759,23/05/2006,HOLD,1,116.37,116.43,116.11,116.39,10033259,0.01999999999999602
760,24/05/2006,HOLD,1,116.5,116.95,116.28,116.74,13206398,0.23999999999999488
761,25/05/2006,BUY,-1,116.75,116.9,116.61,116.64,5851254,-0.10999999999999943
762,26/05/2006,HOLD,1,116.65,116.82,116.46,116.68,6179153,0.030000000000001137
763,29/05/2006,BUY,1,116.65,116.7,116.52,116.67,936721,0.01999999999999602
764,30/05/2006,BUY,-1,116.71,116.89,116.21,116.28,10046261,-0.4299999999999926
765,31/05/2006,HOLD,-1,116.39,116.46,115.8,115.81,10121711,-0.5799999999999983
766,01/06/2006,BUY,1,115.78,115.88,115.57,115.79,8904647,0.010000000000005116
767,02/06/2006,BUY,1,115.81,116.43,115.64,116.39,8816219,0.5799999999999983
768,05/06/2006,HOLD,-1,116.36,116.44,115.94,115.95,5213737,-0.4099999999999966
769,06/06/2006,HOLD,-1,115.94,116.02,115.61,115.73,6633761,-0.20999999999999375
770,07/06/2006,HOLD,-1,115.83,115.86,115.53,115.74,4094867,-0.09000000000000341
771,08/06/2006,HOLD,1,116.05,116.64,115.9,116.4,9643391,0.3500000000000085
772,09/06/2006,HOLD,1,116.38,116.68,116.31,116.48,5984347,0.10000000000000853
773,12/06/2006,HOLD,1,116.47,116.77,116.42,116.75,4563722,0.28000000000000114
774,13/06/2006,HOLD,1,116.8,117.26,116.8,117.09,12417595,0.29000000000000625
775,14/06/2006,HOLD,-1,117.02,117.16,116.69,116.73,7952797,-0.28999999999999204
776,15/06/2006,HOLD,-1,116.74,116.78,116.29,116.32,7236517,-0.4200000000000017
777,16/06/2006,BUY,1,116.32,116.65,116.23,116.36,5158882,0.04000000000000625
778,19/06/2006,HOLD,-1,116.33,116.36,116.1,116.18,2582748,-0.14999999999999147
779,20/06/2006,HOLD,-1,116.19,116.44,115.89,115.95,7063667,-0.23999999999999488
780,21/06/2006,HOLD,-1,115.99,115.99,115.7,115.71,5882395,-0.28000000000000114
781,22/06/2006,HOLD,-1,115.69,115.7,115.3,115.32,6344018,-0.37000000000000455
782,23/06/2006,BUY,-1,115.33,115.6,115.11,115.24,7107819,-0.09000000000000341
783,26/06/2006,HOLD,-1,115.28,115.37,114.98,115.13,4787003,-0.15000000000000568
784,27/06/2006,HOLD,-1,115.15,115.25,114.86,115.05,6895009,-0.10000000000000853
785,28/06/2006,HOLD,-1,115.06,115.16,114.92,114.98,5319829,-0.0799999999999983
786,29/06/2006,HOLD,1,114.96,115.5,114.94,115.5,857230,0.5400000000000063
787,30/06/2006,HOLD,-1,115.56,115.59,114.96,115.4,6557039,-0.1599999999999966
788,03/07/2006,SELL,-1,115.38,115.52,115.1,115.28,3750334,-0.09999999999999432
789,04/07/2006,HOLD,1,115.21,115.38,115.13,115.26,2489671,0.05000000000001137
790,05/07/2006,SELL,-1,115.36,115.36,114.65,114.81,8849941,-0.5499999999999972
791,06/07/2006,SELL,1,114.8,115.09,114.67,114.96,7686363,0.1599999999999966
792,07/07/2006,BUY,1,114.97,115.53,114.96,115.37,6074396,0.4000000000000057
793,10/07/2006,BUY,-1,115.31,115.41,115.13,115.26,3770914,-0.04999999999999716
794,11/07/2006,HOLD,1,115.28,115.6,115.21,115.52,7472505,0.23999999999999488
795,12/07/2006,HOLD,-1,115.49,115.54,115.03,115.32,7283889,-0.1700000000000017
796,13/07/2006,HOLD,1,115.3,115.78,115.3,115.73,9473745,0.4300000000000068
797,14/07/2006,BUY,1,115.79,116.26,115.79,116.15,8219025,0.35999999999999943
798,17/07/2006,HOLD,-1,116.2,116.3,115.95,116.18,5891069,-0.01999999999999602
799,18/07/2006,HOLD,-1,116.15,116.21,115.82,115.92,8388566,-0.23000000000000398
800,19/07/2006,HOLD,1,115.91,116.27,115.58,116.26,6193672,0.3500000000000085
801,20/07/2006,HOLD,1,116.21,116.38,116.01,116.34,6177781,0.13000000000000966
802,21/07/2006,HOLD,1,116.27,116.53,116.24,116.37,5640922,0.10000000000000853
803,24/07/2006,HOLD,1,116.37,116.5,116.29,116.41,3053109,0.03999999999999204
804,25/07/2006,HOLD,1,116.34,116.69,116.33,116.36,7349849,0.01999999999999602
805,26/07/2006,HOLD,-1,116.38,116.52,116.03,116.34,8444738,-0.03999999999999204
806,27/07/2006,HOLD,1,116.37,116.71,116.33,116.48,7846305,0.10999999999999943
807,28/07/2006,HOLD,1,116.47,116.87,116.38,116.77,7669047,0.29999999999999716
808,31/07/2006,HOLD,1,116.65,116.84,116.55,116.78,5334697,0.12999999999999545
809,01/08/2006,HOLD,1,116.78,116.85,116.44,116.8,7746299,0.01999999999999602
810,02/08/2006,BUY,-1,116.79,116.94,116.55,116.74,6771746,-0.05000000000001137
811,03/08/2006,HOLD,-1,116.8,116.82,116.21,116.32,7851895,-0.480000000000004
