,ACCURACY,MAXDRAWDOWN,EQUITY,EQUITY/MDD,TRAIN_SIZE,TEST_SIZE,FEATURE_SIZE,MIN_SAMPLES_LEAF,MAX_DEPTH,N_ESTIMATORS,LOSS
0,0.5156964340140202,30437.5,58910.0,1.9354414784394252,500,200,7,15,3,100,DEVIANCE
1,0.5132052821128451,31212.5,49347.5,1.5810172206647977,500,200,4,15,3,100,DEVIANCE
2,0.5187165775401069,27812.5,47337.5,1.7020224719101125,500,200,2,15,3,100,DEVIANCE
