0,ACCURACY,MAXDRAWDOWN,EQUITY,EQUITY/MDD,TRAIN_SIZE,TEST_SIZE,FEATURE_SIZE,MIN_SAMPLES_LEAF,MAX_DEPTH,N_ESTIMATORS,LOSS
163,0.499362245,2210,-309.5,-0.140045249,450,200,4,10,6,500,DEVIANCE
164,0.49559342,1383.5,-193.5,-0.139862667,200,150,2,10,3,500,DEVIANCE
165,0.50770125,1752,-241.5,-0.137842466,200,100,7,15,3,1000,DEVIANCE
166,0.501165501,1884.5,-257.5,-0.136641019,1000,150,7,10,3,500,DEVIANCE
167,0.494638695,1687,-230.5,-0.136633076,1500,150,7,15,6,100,DEVIANCE
168,0.504504505,1375,-178.5,-0.129818182,200,100,7,10,6,500,DEVIANCE
169,0.504504505,1375,-178.5,-0.129818182,200,100,7,10,6,1000,DEVIANCE
170,0.509943182,1591,-205.5,-0.129164048,1500,100,4,15,3,500,DEVIANCE
171,0.500502008,1852.5,-237,-0.127935223,1500,500,2,10,3,500,DEVIANCE
172,0.505050505,1325,-165.5,-0.12490566,1000,150,7,15,6,1000,DEVIANCE
173,0.498163453,1383,-168,-0.121475054,1500,200,2,10,3,500,DEVIANCE
174,0.512059369,1546.5,-178,-0.11509861,1500,100,2,10,6,1000,DEVIANCE
175,0.494421907,1014,-115.5,-0.113905325,1500,500,7,10,3,1000,DEVIANCE
176,0.506029685,1206.5,-135.5,-0.11230833,1500,200,4,10,6,500,DEVIANCE
177,0.4955252,1772,-198.5,-0.112020316,1500,200,7,15,3,1000,DEVIANCE
178,0.5,1409,-152.5,-0.108232789,450,100,4,10,3,100,DEVIANCE
179,0.506216006,1357.5,-143.5,-0.105709024,1000,150,7,10,6,50,DEVIANCE
180,0.498111014,1625,-169.5,-0.104307692,200,100,7,10,6,50,DEVIANCE
181,0.509154316,1473,-140.5,-0.095383571,200,100,7,10,3,500,DEVIANCE
182,0.491452991,1584.5,-149,-0.094035973,1000,200,2,10,6,1000,DEVIANCE
183,0.502179599,1431.5,-134.5,-0.093957387,200,100,7,10,6,100,DEVIANCE
184,0.500913242,1227,-111,-0.090464548,1500,150,4,10,3,1000,DEVIANCE
185,0.508743523,1483,-128.5,-0.086648685,450,200,7,10,6,1000,DEVIANCE
186,0.496969697,1720,-144.5,-0.084011628,1500,150,7,15,3,1000,DEVIANCE
187,0.501888986,1493.5,-118.5,-0.079343823,200,100,7,15,6,100,DEVIANCE
188,0.502989239,1355.5,-105,-0.077462191,1000,200,7,10,6,100,DEVIANCE
189,0.507260101,1504,-110.5,-0.073470745,450,100,4,15,6,50,DEVIANCE
190,0.512784091,1672,-122.5,-0.07326555,1500,100,4,15,3,1000,DEVIANCE
191,0.504795118,1598,-116.5,-0.07290363,200,100,7,10,3,100,DEVIANCE
192,0.5,1490,-102.5,-0.068791946,1500,200,4,15,3,500,DEVIANCE
193,0.504419192,1663.5,-109.5,-0.065825068,450,100,4,15,6,500,DEVIANCE
194,0.491366366,1584,-103,-0.065025253,1000,150,2,10,6,500,DEVIANCE
195,0.500199283,1497.5,-94,-0.062771285,1000,200,7,10,3,1000,DEVIANCE
196,0.497010761,1102,-67,-0.060798548,1000,200,7,15,6,50,DEVIANCE
197,0.508751903,1256.5,-68.5,-0.054516514,1000,150,4,10,3,100,DEVIANCE
198,0.512903226,1576,-85.5,-0.054251269,1000,500,4,15,6,1000,DEVIANCE
199,0.499402152,1629.5,-86,-0.052776925,1000,200,7,10,3,500,DEVIANCE
200,0.49577573,1496,-78,-0.052139037,1000,100,7,15,3,500,DEVIANCE
201,0.500881316,2005.5,-99.5,-0.049613563,200,150,2,10,6,50,DEVIANCE
202,0.505366162,2067.5,-97.5,-0.047158404,450,100,4,15,3,1000,DEVIANCE
203,0.503206997,1213,-57,-0.046990932,200,100,2,15,6,100,DEVIANCE
204,0.502739726,1666,-72,-0.043217287,1500,150,4,10,6,100,DEVIANCE
205,0.506778869,1348.5,-44,-0.032628847,1500,100,7,15,3,50,DEVIANCE
206,0.504767959,1184,-32.5,-0.027449324,450,150,7,10,6,50,DEVIANCE
207,0.493243243,1557,-42,-0.026974952,1000,150,2,15,3,1000,DEVIANCE
208,0.500595593,1029,-27,-0.026239067,200,150,4,15,3,50,DEVIANCE
209,0.504419192,1957.5,-41.5,-0.021200511,450,100,4,10,3,1000,DEVIANCE
210,0.498163453,1174.5,-24,-0.020434227,1500,200,2,10,6,500,DEVIANCE
211,0.506944444,1918.5,-32.5,-0.016940318,450,100,4,10,3,500,DEVIANCE
212,0.502470212,1433.5,-22.5,-0.015695849,200,100,7,15,6,500,DEVIANCE
213,0.496724241,1178,-13,-0.011035654,200,150,4,15,3,100,DEVIANCE
214,0.504956268,1274.5,-12,-0.009415457,200,100,2,15,3,500,DEVIANCE
215,0.509218055,1395,-2.5,-0.001792115,450,150,7,10,3,100,DEVIANCE
216,0.493306288,1022.5,-0.5,-0.000488998,1000,500,7,15,6,1000,DEVIANCE
217,0.501793543,963,7,0.007268951,1000,200,7,10,6,50,DEVIANCE
218,0.497580645,1804.5,14.5,0.008035467,1000,500,4,10,3,1000,DEVIANCE
219,0.495558672,1230.5,14,0.011377489,1500,100,7,10,3,1000,DEVIANCE
220,0.498363721,1492,18,0.012064343,1500,100,7,15,6,100,DEVIANCE
221,0.505479452,1101,20,0.018165304,1500,150,4,10,6,500,DEVIANCE
222,0.505376344,1400,26.5,0.018928571,200,100,7,15,6,1000,DEVIANCE
223,0.501536098,1504.5,34,0.02259887,1000,100,7,10,3,50,DEVIANCE
224,0.499800717,1070,33,0.030841121,1000,200,7,10,6,500,DEVIANCE
225,0.498453927,1603,56,0.034934498,450,100,2,10,3,50,DEVIANCE
226,0.495054169,1245.5,59.5,0.047771979,1500,200,7,10,3,500,DEVIANCE
227,0.503472222,1571,76.5,0.048695099,450,100,4,10,6,1000,DEVIANCE
228,0.492089249,1339,66.5,0.049663928,1000,500,7,10,6,500,DEVIANCE
229,0.510273973,1152.5,58.5,0.050759219,1000,150,4,15,6,50,DEVIANCE
230,0.504518072,1612,87,0.053970223,1500,500,2,15,3,100,DEVIANCE
231,0.509300595,1264,76,0.060126582,1000,100,4,15,6,500,DEVIANCE
232,0.518973214,1064,64,0.060150376,1000,100,4,10,3,500,DEVIANCE
233,0.50397382,1172.5,73,0.062260128,1500,100,7,15,6,50,DEVIANCE
234,0.511290323,1561,103.5,0.066303652,1000,500,4,15,3,1000,DEVIANCE
235,0.501165501,1143.5,76.5,0.066899869,1000,150,7,15,3,100,DEVIANCE
236,0.498991935,1160.5,83,0.071520896,1500,500,4,15,6,100,DEVIANCE
237,0.51826484,1639.5,117.5,0.071668192,1000,150,4,10,3,500,DEVIANCE
238,0.504669988,1150.5,83,0.072142547,450,150,4,10,6,500,DEVIANCE
239,0.499368687,1427.5,103.5,0.072504378,450,100,4,10,6,50,DEVIANCE
240,0.497768763,1727.5,130.5,0.075542692,1000,500,7,10,6,100,DEVIANCE
241,0.505085823,1831.5,140.5,0.076713077,450,150,7,10,3,1000,DEVIANCE
242,0.500315657,1744.5,142.5,0.081685297,450,100,4,15,3,100,DEVIANCE
243,0.500293772,1042,94.5,0.090690979,200,150,2,15,6,500,DEVIANCE
244,0.498833819,1314,126,0.095890411,200,100,2,15,3,1000,DEVIANCE
245,0.504016064,1918.5,185,0.096429502,1500,500,2,10,6,100,DEVIANCE
246,0.517625232,1070.5,106,0.09901915,1500,100,2,10,6,500,DEVIANCE
247,0.505509642,1306.5,138,0.105625718,1500,200,2,10,3,1000,DEVIANCE
248,0.492089249,1443,153.5,0.106375606,1000,500,7,15,6,500,DEVIANCE
249,0.496543779,1368,151,0.110380117,1000,100,7,10,6,50,DEVIANCE
250,0.503790087,918.5,103,0.112139358,200,100,2,15,3,100,DEVIANCE
251,0.501165501,1352,156.5,0.115754438,1500,150,7,10,6,1000,DEVIANCE
252,0.508634223,1488,175.5,0.117943548,1000,200,4,15,3,500,DEVIANCE
253,0.503962704,1184,142.5,0.12035473,1500,150,7,10,6,100,DEVIANCE
254,0.506216006,1052,131.5,0.125,1000,150,7,10,6,500,DEVIANCE
255,0.50251004,1413,179,0.126680821,1500,500,2,10,6,500,DEVIANCE
256,0.514919355,1602,206.5,0.128901373,1000,500,4,15,3,500,DEVIANCE
257,0.499125874,1635.5,219,0.133904005,200,150,7,15,3,50,DEVIANCE
258,0.505287897,1691,226.5,0.133944412,200,150,2,10,3,100,DEVIANCE
259,0.513736264,1792,257.5,0.143694196,1000,200,4,10,3,1000,DEVIANCE
260,0.512641674,1395,212.5,0.152329749,200,100,7,15,3,50,DEVIANCE
261,0.501943005,1660,254.5,0.153313253,450,200,7,10,3,500,DEVIANCE
262,0.502914508,1235,190.5,0.154251012,450,200,7,15,6,1000,DEVIANCE
263,0.503549696,1161,179.5,0.154608096,1500,500,7,10,6,50,DEVIANCE
264,0.495996232,1602,249.5,0.155742821,1500,200,7,15,3,500,DEVIANCE
265,0.495361781,1427,225,0.157673441,450,100,2,10,3,100,DEVIANCE
266,0.509893455,1148.5,189.5,0.164997823,1000,150,4,15,3,50,DEVIANCE
267,0.505181347,1386,234.5,0.169191919,450,200,7,10,6,100,DEVIANCE
268,0.494117647,1410.5,243.5,0.172633818,1000,500,7,15,6,100,DEVIANCE
269,0.518053375,1745.5,307.5,0.176167287,1000,200,4,10,3,500,DEVIANCE
270,0.505366162,1531.5,276.5,0.180541952,450,100,4,15,3,500,DEVIANCE
271,0.497479839,1014,185,0.182445759,1500,500,4,10,6,50,DEVIANCE
272,0.503472222,1855,339.5,0.183018868,450,200,2,10,6,50,DEVIANCE
273,0.496467263,1515.5,277.5,0.183107885,1500,200,7,15,3,100,DEVIANCE
274,0.499615975,1399,258,0.184417441,1000,100,7,10,6,1000,DEVIANCE
275,0.516741071,1177,237,0.201359388,1000,100,4,15,3,100,DEVIANCE
276,0.515981735,1682,358.5,0.21313912,1000,150,4,10,3,1000,DEVIANCE
277,0.501262626,845.5,182.5,0.21584861,450,100,4,10,6,100,DEVIANCE
278,0.492227979,1352,297.5,0.220044379,1500,200,7,15,6,100,DEVIANCE
279,0.5,1412.5,314,0.222300885,1000,100,7,15,6,100,DEVIANCE
280,0.51048951,1548.5,346.5,0.223764934,450,150,7,10,3,500,DEVIANCE
281,0.509032634,1528,345,0.22578534,200,150,7,10,3,100,DEVIANCE
282,0.499293453,1446,330.5,0.228561549,1500,200,7,10,3,1000,DEVIANCE
283,0.495091164,988,226,0.228744939,1500,100,7,10,3,500,DEVIANCE
284,0.501262626,1286,307.5,0.23911353,450,100,4,10,6,500,DEVIANCE
285,0.502232143,1547.5,401.5,0.259450727,450,200,4,15,3,1000,DEVIANCE
286,0.499081726,1356.5,357,0.263177295,1500,200,2,15,3,1000,DEVIANCE
287,0.503113325,1347,360,0.267260579,450,150,4,10,6,1000,DEVIANCE
288,0.497435897,1018,273.5,0.268664047,1500,150,7,10,6,50,DEVIANCE
289,0.502525253,1306,352.5,0.269908116,450,100,4,15,3,50,DEVIANCE
290,0.510204082,822.5,226,0.274772036,1500,100,2,10,3,1000,DEVIANCE
291,0.505603985,1284,354,0.275700935,450,150,4,10,3,1000,DEVIANCE
292,0.505208333,881.5,246.5,0.279636982,200,100,4,15,3,50,DEVIANCE
293,0.502739726,1555.5,455,0.292510447,1500,150,4,10,3,100,DEVIANCE
294,0.513277202,1168.5,342.5,0.293110826,450,200,7,10,6,500,DEVIANCE
295,0.511837121,1256.5,375.5,0.298846001,1500,100,4,10,3,50,DEVIANCE
296,0.504662005,1206.5,362,0.300041442,200,150,7,10,3,1000,DEVIANCE
297,0.501536098,1229.5,371,0.301748678,1000,100,7,15,6,1000,DEVIANCE
298,0.505581669,868,263.5,0.303571429,200,150,2,15,6,1000,DEVIANCE
299,0.509943182,1321.5,405.5,0.306848278,1500,100,4,10,3,100,DEVIANCE
300,0.515252976,993.5,315,0.317060896,1000,100,4,10,3,1000,DEVIANCE
301,0.488843813,1049,335.5,0.319828408,1500,500,7,15,6,1000,DEVIANCE
302,0.505102041,1449,466.5,0.32194617,1500,200,4,15,6,100,DEVIANCE
303,0.513306452,1882.5,613.5,0.325896414,1000,500,4,10,6,500,DEVIANCE
304,0.508264463,1280,419,0.32734375,1500,200,2,15,6,1000,DEVIANCE
305,0.508448541,1711.5,569,0.332456909,1000,100,7,15,6,50,DEVIANCE
306,0.51207883,1248,416.5,0.333733974,450,150,7,10,3,50,DEVIANCE
307,0.509893455,1430.5,478.5,0.334498427,1000,150,4,15,6,500,DEVIANCE
308,0.497217069,932,315.5,0.338519313,1500,200,4,15,3,100,DEVIANCE
309,0.508219178,1402.5,482,0.343672014,1500,150,4,15,6,1000,DEVIANCE
310,0.51494396,1955,681,0.348337596,450,150,4,15,6,100,DEVIANCE
311,0.501157407,1010.5,352.5,0.348837209,200,100,4,15,6,100,DEVIANCE
312,0.5,985,344,0.349238579,1500,100,2,15,3,500,DEVIANCE
313,0.501391466,1053,369.5,0.350902184,1500,200,4,10,6,50,DEVIANCE
314,0.503790087,1118.5,397,0.354939651,200,100,2,15,3,50,DEVIANCE
315,0.512937595,1561,556.5,0.356502242,1000,150,4,15,3,1000,DEVIANCE
316,0.50397382,1546.5,558,0.360814743,1500,100,7,10,3,100,DEVIANCE
317,0.499081726,1324.5,480,0.362400906,1500,200,2,15,6,50,DEVIANCE
318,0.513736264,1523,557.5,0.366053841,1000,200,4,10,6,1000,DEVIANCE
319,0.498822421,1170.5,429.5,0.366937206,1500,200,7,15,3,50,DEVIANCE
320,0.500235516,1490.5,549.5,0.368668232,1500,200,7,10,3,100,DEVIANCE
321,0.499231951,1451.5,540,0.372028936,1000,100,7,10,6,500,DEVIANCE
322,0.498822421,1492.5,562.5,0.376884422,1500,200,7,10,6,500,DEVIANCE
323,0.507334184,1507.5,568.5,0.377114428,450,200,4,10,3,1000,DEVIANCE
324,0.504441328,991,380,0.38345106,1500,100,7,10,3,50,DEVIANCE
325,0.515060241,1642.5,633,0.385388128,1500,500,2,10,6,50,DEVIANCE
326,0.505603985,1013,393,0.387956565,450,150,4,10,3,500,DEVIANCE
327,0.509339975,1281,500,0.390320062,450,150,4,15,3,100,DEVIANCE
328,0.506526104,1237.5,491,0.396767677,1500,500,2,15,6,100,DEVIANCE
329,0.507015306,1130,461.5,0.40840708,450,200,4,15,3,100,DEVIANCE
330,0.500647668,1219,503.5,0.413043478,450,200,7,15,6,100,DEVIANCE
331,0.502913753,1600.5,679,0.424242424,200,150,7,15,3,1000,DEVIANCE
332,0.497880358,1462,623.5,0.426470588,1500,200,7,15,6,50,DEVIANCE
333,0.494743352,1446,625,0.432226833,450,100,2,10,3,500,DEVIANCE
334,0.498498498,1537,665,0.432661028,1000,150,2,15,6,500,DEVIANCE
335,0.516369048,1139,498,0.437225637,1000,100,4,15,3,500,DEVIANCE
336,0.505581669,1661.5,736.5,0.44327415,200,150,2,10,3,50,DEVIANCE
337,0.510502283,1119.5,503,0.449307727,1500,150,4,15,3,500,DEVIANCE
338,0.499764484,1128.5,508.5,0.450598139,1500,200,7,10,6,1000,DEVIANCE
339,0.519025875,1486,675.5,0.454576043,1000,150,4,15,6,100,DEVIANCE
340,0.5,966.5,440.5,0.455768236,1500,200,4,10,3,1000,DEVIANCE
341,0.514913658,1874,855.5,0.456510139,1000,200,4,10,6,100,DEVIANCE
342,0.508928571,1376.5,628.5,0.456592808,450,200,4,10,3,500,DEVIANCE
343,0.501893939,869.5,398.5,0.458309373,450,100,4,10,3,50,DEVIANCE
344,0.491341991,1636,755,0.461491443,450,100,2,10,6,50,DEVIANCE
345,0.489486704,1244,582,0.467845659,450,100,2,10,6,500,DEVIANCE
346,0.508675799,1033,485,0.469506292,1500,150,4,15,3,100,DEVIANCE
347,0.506944444,1040.5,491.5,0.472369053,450,100,4,15,6,100,DEVIANCE
348,0.506029685,921.5,437,0.474226804,1500,100,2,15,6,1000,DEVIANCE
349,0.501578283,1522.5,728.5,0.478489327,450,200,2,10,6,100,DEVIANCE
350,0.492441421,1206.5,589,0.488188976,1000,100,2,10,6,1000,DEVIANCE
351,0.494929006,766,380.5,0.496736292,1500,500,7,15,3,500,DEVIANCE
352,0.501295337,1140,568.5,0.498684211,450,200,7,15,6,500,DEVIANCE
353,0.510273973,1405,703.5,0.500711744,1000,150,4,15,6,1000,DEVIANCE
354,0.515060241,1501,757,0.504330446,1500,500,2,10,6,1000,DEVIANCE
355,0.501014199,785.5,403.5,0.513685551,1500,500,7,15,3,50,DEVIANCE
356,0.507891414,1691.5,889.5,0.525864617,450,200,2,15,3,500,DEVIANCE
357,0.509538153,1402,740,0.527817404,1500,500,2,10,3,1000,DEVIANCE
358,0.510890152,1054,556.5,0.527988615,1500,100,4,15,6,50,DEVIANCE
359,0.506392694,810,433,0.534567901,1500,150,4,15,6,50,DEVIANCE
360,0.51078869,1302.5,704,0.54049904,1000,100,4,15,6,1000,DEVIANCE
361,0.490172722,855,479,0.560233918,200,150,4,10,6,100,DEVIANCE
